광역시도,기초지자체,배출연도,배출월,배출일,배출량(g),배출횟수
경기도,안성시,2024,1,6,2019950,1019
경기도,안성시,2024,1,7,2628000,1302
경기도,안성시,2024,1,8,1928200,936
경기도,안성시,2024,1,9,1581650,854
경기도,안성시,2024,1,10,1753150,905
경기도,안성시,2024,1,11,1901000,966
경기도,안성시,2024,1,12,1579400,892
경기도,안성시,2024,1,13,1814050,935
경기도,안성시,2024,1,14,2338100,1203
경기도,안성시,2024,1,15,1915400,986
경기도,안성시,2024,1,16,1729550,914
경기도,안성시,2024,1,17,1729350,855
경기도,안성시,2024,1,18,1753750,925
경기도,안성시,2024,1,19,1689000,923
경기도,안성시,2024,1,20,1639300,864
경기도,안성시,2024,1,21,2495650,1250
경기도,안성시,2024,1,22,1660850,861
경기도,안성시,2024,1,23,1597050,821
경기도,안성시,2024,1,24,1540650,876
경기도,안성시,2024,1,25,1680850,879
경기도,안성시,2024,1,26,1642400,862
경기도,안성시,2024,1,27,1673650,882
경기도,안성시,2024,1,28,2555850,1293
경기도,안성시,2024,1,29,1786950,939
경기도,안성시,2024,1,30,1591350,856
경기도,안성시,2024,1,31,1737250,959
경기도,안양시,2024,1,1,17685550,10612
경기도,안양시,2024,1,2,14793200,8932
경기도,안양시,2024,1,3,13948850,8975
경기도,안양시,2024,1,4,13165850,8451
경기도,안양시,2024,1,5,12365800,7981
경기도,안양시,2024,1,6,14747100,8982
경기도,안양시,2024,1,7,20276850,12300
경기도,안양시,2024,1,8,14309000,8840
경기도,안양시,2024,1,9,12348550,7765
경기도,안양시,2024,1,10,14801150,9525
경기도,안양시,2024,1,11,12766650,8200
경기도,안양시,2024,1,12,12974600,8281
경기도,안양시,2024,1,13,13611200,8512
경기도,안양시,2024,1,14,20035650,12318
경기도,안양시,2024,1,15,13621700,8596
경기도,안양시,2024,1,16,12900950,8347
경기도,안양시,2024,1,17,12386400,8093
경기도,안양시,2024,1,18,13773750,8951
경기도,안양시,2024,1,19,12561400,8192
경기도,안양시,2024,1,20,13265850,8181
경기도,안양시,2024,1,21,20726200,12760
경기도,안양시,2024,1,22,12368950,7844
경기도,안양시,2024,1,23,11319300,7359
경기도,안양시,2024,1,24,12787650,8584
경기도,안양시,2024,1,25,12171850,8001
경기도,안양시,2024,1,26,12186000,7858
경기도,안양시,2024,1,27,13638550,8405
경기도,안양시,2024,1,28,19775150,12228
경기도,안양시,2024,1,29,13626500,8706
경기도,안양시,2024,1,30,13077800,8346
경기도,안양시,2024,1,31,13489100,9079
경기도,양주시,2024,1,1,28420300,15731
경기도,양주시,2024,1,2,24003350,13993
경기도,양주시,2024,1,3,20908900,12649
경기도,양주시,2024,1,4,20864950,12954
경기도,양주시,2024,1,5,20495500,12682
경기도,양주시,2024,1,6,21191600,12775
경기도,양주시,2024,1,7,25764650,14743
경기도,양주시,2024,1,8,21507350,12994
경기도,양주시,2024,1,9,18742300,11455
경기도,양주시,2024,1,10,21255300,13051
경기도,양주시,2024,1,11,20590150,12842
경기도,양주시,2024,1,12,19668800,12509
경기도,양주시,2024,1,13,21197450,12927
경기도,양주시,2024,1,14,23801550,13972
경기도,양주시,2024,1,15,21099000,12616
경기도,양주시,2024,1,16,20134900,12425
경기도,양주시,2024,1,17,17935700,11083
경기도,양주시,2024,1,18,21711150,13473
경기도,양주시,2024,1,19,20270500,12630
경기도,양주시,2024,1,20,20277700,12311
경기도,양주시,2024,1,21,26660100,15438
경기도,양주시,2024,1,22,19536300,11797
경기도,양주시,2024,1,23,17244100,10901
경기도,양주시,2024,1,24,19318650,12044
경기도,양주시,2024,1,25,19360800,12047
경기도,양주시,2024,1,26,19350700,12145
경기도,양주시,2024,1,27,20761450,12572
경기도,양주시,2024,1,28,25315100,14840
경기도,양주시,2024,1,29,20105000,12400
경기도,양주시,2024,1,30,19846000,12310
경기도,양주시,2024,1,31,20116200,12500
경기도,양평군,2024,1,1,837200,491
경기도,양평군,2024,1,2,658200,378
경기도,양평군,2024,1,3,587100,355
경기도,양평군,2024,1,4,566600,354
경기도,양평군,2024,1,5,595200,343
경기도,양평군,2024,1,6,698500,426
경기도,양평군,2024,1,7,689250,445
경기도,양평군,2024,1,8,590250,376
경기도,양평군,2024,1,9,508300,331
경기도,양평군,2024,1,10,639800,395
경기도,양평군,2024,1,11,570900,362
경기도,양평군,2024,1,12,574150,362
경기도,양평군,2024,1,13,627700,430
경기도,양평군,2024,1,14,797850,476
경기도,양평군,2024,1,15,614200,391
경기도,양평군,2024,1,16,620600,391
경기도,양평군,2024,1,17,593900,342
경기도,양평군,2024,1,18,635950,414
경기도,양평군,2024,1,19,681850,420
경기도,양평군,2024,1,20,650400,384
경기도,양평군,2024,1,21,857250,521
경기도,양평군,2024,1,22,616050,379
경기도,양평군,2024,1,23,580300,334
경기도,양평군,2024,1,24,531750,336
경기도,양평군,2024,1,25,639450,403
경기도,양평군,2024,1,26,629650,379
경기도,양평군,2024,1,27,596000,397
경기도,양평군,2024,1,28,935750,536
경기도,양평군,2024,1,29,666850,401
경기도,양평군,2024,1,30,577800,370
경기도,양평군,2024,1,31,653700,407
경기도,여주시,2024,1,1,6353058,2893
경기도,여주시,2024,1,2,5297950,2512
경기도,여주시,2024,1,3,4703116,2308
경기도,여주시,2024,1,4,4814729,2397
경기도,여주시,2024,1,5,4659579,2420
경기도,여주시,2024,1,6,4958158,2427
경기도,여주시,2024,1,7,6045129,2804
경기도,여주시,2024,1,8,5135950,2449
경기도,여주시,2024,1,9,4386458,2176
경기도,여주시,2024,1,10,4973629,2465
경기도,여주시,2024,1,11,4399750,2283
경기도,여주시,2024,1,12,4598816,2366
경기도,여주시,2024,1,13,5055900,2467
경기도,여주시,2024,1,14,5568045,2642
경기도,여주시,2024,1,15,4916358,2446
경기도,여주시,2024,1,16,4559679,2316
경기도,여주시,2024,1,17,4082950,2120
경기도,여주시,2024,1,18,4819237,2427
경기도,여주시,2024,1,19,4741329,2463
경기도,여주시,2024,1,20,4575458,2265
경기도,여주시,2024,1,21,6303766,2994
경기도,여주시,2024,1,22,4371550,2223
경기도,여주시,2024,1,23,3942008,1971
경기도,여주시,2024,1,24,4370037,2216
경기도,여주시,2024,1,25,4578500,2255
경기도,여주시,2024,1,26,4428358,2282
경기도,여주시,2024,1,27,4802510,2402
경기도,여주시,2024,1,28,6138787,2958
경기도,여주시,2024,1,29,4408129,2252
경기도,여주시,2024,1,30,4699000,2335
경기도,여주시,2024,1,31,4699150,2421
경기도,연천군,2024,1,1,110450,55
경기도,연천군,2024,1,2,95500,42
경기도,연천군,2024,1,3,74900,42
경기도,연천군,2024,1,4,63300,41
경기도,연천군,2024,1,5,67200,42
경기도,연천군,2024,1,6,65250,41
경기도,연천군,2024,1,7,89150,55
경기도,연천군,2024,1,8,82450,46
경기도,연천군,2024,1,9,60500,36
경기도,연천군,2024,1,10,45800,36
경기도,연천군,2024,1,11,89000,47
경기도,연천군,2024,1,12,62950,37
경기도,연천군,2024,1,13,95150,49
경기도,연천군,2024,1,14,81850,50
경기도,연천군,2024,1,15,76550,44
경기도,연천군,2024,1,16,53400,28
경기도,연천군,2024,1,17,60650,31
경기도,연천군,2024,1,18,61700,47
경기도,연천군,2024,1,19,58400,32
경기도,연천군,2024,1,20,111900,57
경기도,연천군,2024,1,21,101200,52
경기도,연천군,2024,1,22,61550,43
경기도,연천군,2024,1,23,55150,28
경기도,연천군,2024,1,24,52950,33
경기도,연천군,2024,1,25,115900,54
경기도,연천군,2024,1,26,67150,40
경기도,연천군,2024,1,27,61000,39
경기도,연천군,2024,1,28,111400,53
경기도,연천군,2024,1,29,59100,39
경기도,연천군,2024,1,30,71050,38
경기도,연천군,2024,1,31,80250,40
경기도,오산시,2024,1,1,27952040,14927
경기도,오산시,2024,1,2,24176300,13233
경기도,오산시,2024,1,3,22916060,13072
경기도,오산시,2024,1,4,20910400,12295
경기도,오산시,2024,1,5,19992460,11853
경기도,오산시,2024,1,6,21399000,12026
경기도,오산시,2024,1,7,28373350,15217
경기도,오산시,2024,1,8,22653350,12727
경기도,오산시,2024,1,9,19522250,11419
경기도,오산시,2024,1,10,22768400,13213
경기도,오산시,2024,1,11,20214810,11983
경기도,오산시,2024,1,12,20094280,11885
경기도,오산시,2024,1,13,21967950,12349
경기도,오산시,2024,1,14,27622800,14846
경기도,오산시,2024,1,15,22632950,12579
경기도,오산시,2024,1,16,20548450,12046
경기도,오산시,2024,1,17,18960450,11331
경기도,오산시,2024,1,18,22190550,12878
경기도,오산시,2024,1,19,20159550,12073
경기도,오산시,2024,1,20,19489650,11095
경기도,오산시,2024,1,21,27760300,15191
경기도,오산시,2024,1,22,19612250,11196
경기도,오산시,2024,1,23,17384500,10795
경기도,오산시,2024,1,24,20496300,12410
경기도,오산시,2024,1,25,17793350,10942
경기도,오산시,2024,1,26,19224050,11393
경기도,오산시,2024,1,27,20180900,11496
경기도,오산시,2024,1,28,27169300,15061
경기도,오산시,2024,1,29,19891650,11380
경기도,오산시,2024,1,30,20620650,12157
경기도,오산시,2024,1,31,21124640,12643
경기도,용인시,2024,1,1,123792600,69280
경기도,용인시,2024,1,2,105816350,61296
경기도,용인시,2024,1,3,94227300,57235
경기도,용인시,2024,1,4,96246550,59051
경기도,용인시,2024,1,5,87765000,53979
경기도,용인시,2024,1,6,92536900,54853
경기도,용인시,2024,1,7,117812250,67826
경기도,용인시,2024,1,8,103854000,61477
경기도,용인시,2024,1,9,84665800,51469
경기도,용인시,2024,1,10,97993950,60034
경기도,용인시,2024,1,11,94547500,57723
경기도,용인시,2024,1,12,86665100,53863
경기도,용인시,2024,1,13,93583150,55429
경기도,용인시,2024,1,14,114811300,65661
경기도,용인시,2024,1,15,102861600,61322
경기도,용인시,2024,1,16,92708450,57589
경기도,용인시,2024,1,17,80486600,50392
경기도,용인시,2024,1,18,101015450,62382
경기도,용인시,2024,1,19,86921950,54411
경기도,용인시,2024,1,20,84386350,50606
경기도,용인시,2024,1,21,121172200,70164
경기도,용인시,2024,1,22,92409649,56085
경기도,용인시,2024,1,23,78312250,50129
경기도,용인시,2024,1,24,87388050,54786
경기도,용인시,2024,1,25,86542100,54119
경기도,용인시,2024,1,26,83813750,52849
경기도,용인시,2024,1,27,88016700,53021
경기도,용인시,2024,1,28,115397950,67535
경기도,용인시,2024,1,29,95066200,57316
경기도,용인시,2024,1,30,92936650,57849
경기도,용인시,2024,1,31,91412050,57431
경기도,의왕시,2024,1,1,34893100,6820
경기도,의왕시,2024,1,2,20187350,5918
경기도,의왕시,2024,1,3,23154100,5499
경기도,의왕시,2024,1,4,15862150,5338
경기도,의왕시,2024,1,5,20239400,5260
경기도,의왕시,2024,1,6,17188700,5413
경기도,의왕시,2024,1,7,10364200,6345
경기도,의왕시,2024,1,8,29954900,5813
경기도,의왕시,2024,1,9,16520000,4904
경기도,의왕시,2024,1,10,18838700,5650
경기도,의왕시,2024,1,11,17273750,5246
경기도,의왕시,2024,1,12,19157250,5335
경기도,의왕시,2024,1,13,16040250,5419
경기도,의왕시,2024,1,14,10097000,6222
경기도,의왕시,2024,1,15,29032300,5749
경기도,의왕시,2024,1,16,16828850,5406
경기도,의왕시,2024,1,17,19283200,4796
경기도,의왕시,2024,1,18,14991750,5573
경기도,의왕시,2024,1,19,18702150,5325
경기도,의왕시,2024,1,20,14462200,4758
경기도,의왕시,2024,1,21,10269050,6501
경기도,의왕시,2024,1,22,28018750,5270
경기도,의왕시,2024,1,23,14407420,4670
경기도,의왕시,2024,1,24,17765050,5057
경기도,의왕시,2024,1,25,14658150,4969
경기도,의왕시,2024,1,26,19270500,5095
경기도,의왕시,2024,1,27,15716850,5225
경기도,의왕시,2024,1,28,10146600,6368
경기도,의왕시,2024,1,29,29470900,5527
경기도,의왕시,2024,1,30,17072250,5310
경기도,의왕시,2024,1,31,20626950,5386
경기도,의정부시,2024,1,1,14902600,8463
경기도,의정부시,2024,1,2,11831950,6883
경기도,의정부시,2024,1,3,10468250,6412
경기도,의정부시,2024,1,4,11036050,6870
경기도,의정부시,2024,1,5,9693500,6016
경기도,의정부시,2024,1,6,10436100,6229
경기도,의정부시,2024,1,7,13659550,8097
경기도,의정부시,2024,1,8,11869200,6920
경기도,의정부시,2024,1,9,9851200,6037
경기도,의정부시,2024,1,10,10706600,6524
경기도,의정부시,2024,1,11,10601150,6653
경기도,의정부시,2024,1,12,9741650,6094
경기도,의정부시,2024,1,13,9963650,6189
경기도,의정부시,2024,1,14,12938000,7669
경기도,의정부시,2024,1,15,11307400,6873
경기도,의정부시,2024,1,16,10191350,6271
경기도,의정부시,2024,1,17,9093900,5730
경기도,의정부시,2024,1,18,10876250,6846
경기도,의정부시,2024,1,19,9661350,6085
경기도,의정부시,2024,1,20,9705950,5921
경기도,의정부시,2024,1,21,14052900,8331
경기도,의정부시,2024,1,22,10012050,6216
경기도,의정부시,2024,1,23,8847150,5591
경기도,의정부시,2024,1,24,10159300,6183
경기도,의정부시,2024,1,25,10095000,6377
경기도,의정부시,2024,1,26,9317050,5847
경기도,의정부시,2024,1,27,9980850,6010
경기도,의정부시,2024,1,28,13471250,8110
경기도,의정부시,2024,1,29,10761050,6657
경기도,의정부시,2024,1,30,9760700,6114
경기도,의정부시,2024,1,31,10057450,6316
경기도,이천시,2024,1,1,16779550,7725
경기도,이천시,2024,1,2,14202550,6898
경기도,이천시,2024,1,3,12514700,6350
경기도,이천시,2024,1,4,12948050,6581
경기도,이천시,2024,1,5,11884600,6156
경기도,이천시,2024,1,6,13336450,6542
경기도,이천시,2024,1,7,16034600,7628
경기도,이천시,2024,1,8,13405000,6704
경기도,이천시,2024,1,9,11179900,5766
경기도,이천시,2024,1,10,12996100,6636
경기도,이천시,2024,1,11,12113800,6326
경기도,이천시,2024,1,12,11686400,6196
경기도,이천시,2024,1,13,12938750,6303
경기도,이천시,2024,1,14,14485200,7157
경기도,이천시,2024,1,15,13459650,6780
경기도,이천시,2024,1,16,12196200,6252
경기도,이천시,2024,1,17,10829650,5621
경기도,이천시,2024,1,18,13025900,6650
경기도,이천시,2024,1,19,11705900,6236
경기도,이천시,2024,1,20,11783650,5836
경기도,이천시,2024,1,21,17168600,8195
경기도,이천시,2024,1,22,11955400,6068
경기도,이천시,2024,1,23,10356650,5492
경기도,이천시,2024,1,24,11311350,5961
경기도,이천시,2024,1,25,11911550,6165
경기도,이천시,2024,1,26,11706800,6000
경기도,이천시,2024,1,27,12571300,6230
경기도,이천시,2024,1,28,15551750,7531
경기도,이천시,2024,1,29,13192850,6594
경기도,이천시,2024,1,30,11754700,6089
경기도,이천시,2024,1,31,11870450,6336
경기도,파주시,2024,1,1,31256000,17051
경기도,파주시,2024,1,2,29249800,16641
경기도,파주시,2024,1,3,25285150,15095
경기도,파주시,2024,1,4,24823050,15128
경기도,파주시,2024,1,5,24063250,14707
경기도,파주시,2024,1,6,24389000,14440
경기도,파주시,2024,1,7,29565150,16625
경기도,파주시,2024,1,8,26852150,15922
경기도,파주시,2024,1,9,24363850,15057
경기도,파주시,2024,1,10,24934200,15130
경기도,파주시,2024,1,11,25057400,15220
경기도,파주시,2024,1,12,23154200,14457
경기도,파주시,2024,1,13,24272450,14468
경기도,파주시,2024,1,14,28260050,16011
경기도,파주시,2024,1,15,26766500,15762
경기도,파주시,2024,1,16,25265250,15498
경기도,파주시,2024,1,17,21716550,13451
경기도,파주시,2024,1,18,25802700,15842
경기도,파주시,2024,1,19,23934000,14996
경기도,파주시,2024,1,20,23506150,13989
경기도,파주시,2024,1,21,30436350,17604
경기도,파주시,2024,1,22,23991800,14491
경기도,파주시,2024,1,23,21699300,13706
경기도,파주시,2024,1,24,22640500,14167
경기도,파주시,2024,1,25,23282200,14503
경기도,파주시,2024,1,26,22976650,14349
경기도,파주시,2024,1,27,23524500,14063
경기도,파주시,2024,1,28,29932500,17140
경기도,파주시,2024,1,29,26153450,15663
경기도,파주시,2024,1,30,25475750,15872
경기도,파주시,2024,1,31,24200850,15030
경기도,평택시,2024,1,1,16610850,8810
경기도,평택시,2024,1,2,13152200,7252
경기도,평택시,2024,1,3,12909100,7208
